"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"198","JUST IN: U.S. Senate votes to end the filibuster of education secretary nominee Betsy DeVos, setting up a final con… https://t.co/bw7X4RJUrD",FALSE,5002,NA,2017-02-03 12:30:56,TRUE,NA,"827494578253082624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1224,FALSE,FALSE,NA,NA
"199","Pence: 'Any fair-minded person' would understand Trump's immigration order https://t.co/kb2wyKxP4i",FALSE,4709,NA,2017-02-03 11:12:45,FALSE,NA,"827474902055739395",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",890,FALSE,FALSE,NA,NA
"200","ATTACK AT THE LOUVRE: Assailant wielding machete, shouting ‘Allahu Akbar’ stopped by soldier, police say https://t.co/IxGKJdVEF0",FALSE,1211,NA,2017-02-03 11:02:51,FALSE,NA,"827472413348679680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",900,FALSE,FALSE,NA,NA
"201","EXCLUSIVE: Obama's last money shower for the UN: some $9.2 billion https://t.co/nJhYZetoFK via @GeorgeRussell https://t.co/OF4FBC8rY4",FALSE,390,NA,2017-02-03 10:51:05,FALSE,NA,"827469450374885376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",633,FALSE,FALSE,NA,NA
"202","The empire strikes back: Why Trump's private talks with foreign leaders were leaked https://t.co/daaYY1P4b7 VIA @HowardKurtz @MediaBuzzFNC",FALSE,238,NA,2017-02-03 10:27:14,FALSE,NA,"827463447537348608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",176,FALSE,FALSE,NA,NA
"203","MORE: Paris police say #Louvre attacker was carrying 2 backpacks during incident, neither had explosives",FALSE,312,NA,2017-02-03 10:02:24,FALSE,NA,"827457200469651457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",172,FALSE,FALSE,NA,NA
"204","MORE: Paris police add #Louvre attacker was armed with machete, yelled ‘Allahu akhbar’",FALSE,1530,NA,2017-02-03 10:01:24,FALSE,NA,"827456948412968962",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",1276,FALSE,FALSE,NA,NA
"205","UPDATE: Paris police say #Louvre attacker gravely wounded, shot 5 times including the stomach",FALSE,756,NA,2017-02-03 09:59:58,FALSE,NA,"827456585593073664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",213,FALSE,FALSE,NA,NA
"206","SHOOTING AT THE LOUVRE: French soldier reportedly opens fire during security scare https://t.co/h29EtM2NHG",FALSE,293,NA,2017-02-03 09:36:20,FALSE,NA,"827450641094045696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",258,FALSE,FALSE,NA,NA
"207","DEVELOPING: 'Serious security incident' ongoing at the Louvre in Paris, French interior minister says",FALSE,219,NA,2017-02-03 09:28:53,FALSE,NA,"827448766001090560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",187,FALSE,FALSE,NA,NA
"208","Japan reportedly setting up package for Trump to create 700,000 US jobs https://t.co/GVnMWmzF9x",FALSE,3155,NA,2017-02-03 09:16:18,FALSE,NA,"827445598349455360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",1156,FALSE,FALSE,NA,NA
"209","Spanish nun gets death threats after saying Mary likely wasn't a virgin https://t.co/gnBLiWiUCK https://t.co/vXgs8Ryuky",FALSE,155,NA,2017-02-03 08:37:50,FALSE,NA,"827435919632261121",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",122,FALSE,FALSE,NA,NA
"210","Meet the Man Who Brought Super Bowl 51 to Houston   https://t.co/eVnhZFfRLs via @FoxBusiness https://t.co/pA1Aw532n3",FALSE,73,NA,2017-02-03 08:25:00,FALSE,NA,"827432688567021568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",28,FALSE,FALSE,NA,NA
"211","San Diego police help couple deliver baby at post office  https://t.co/WOqkG0yYpb  via @fox5sandiego",FALSE,680,NA,2017-02-03 08:10:00,FALSE,NA,"827428913756266496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",122,FALSE,FALSE,NA,NA
"212","Mattis says US would have 'effective and overwhelming' response to North Korea nuke attack  https://t.co/d8X87FQBzF https://t.co/5AWMNS5f8D",FALSE,1119,NA,2017-02-03 07:55:00,FALSE,NA,"827425138777919488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",330,FALSE,FALSE,NA,NA
"213","Wanted fugitive who was deported to Mexico in 2004 is arrested in NJ  https://t.co/txvO0ifZkr https://t.co/x2mY3cd61P",FALSE,1123,NA,2017-02-03 07:40:00,FALSE,NA,"827421364034285568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",449,FALSE,FALSE,NA,NA
"214","Haley slams Russian actions in Ukraine in first UN Security Council speech  https://t.co/apBVVaAVxk https://t.co/qfJtlGddtn",FALSE,620,NA,2017-02-03 07:25:00,FALSE,NA,"827417588518965249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",180,FALSE,FALSE,NA,NA
"215","Will Mexico pay? Trump weighs options to fulfill campaign pledge on border wall funding  https://t.co/P4ilY5Chz6 vi… https://t.co/pfh9FftWik",FALSE,547,NA,2017-02-03 07:10:00,TRUE,NA,"827413814358401024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",87,FALSE,FALSE,NA,NA
"216","Hitler's 'device of destruction' could fetch $300,000  https://t.co/Vj5oxwjxDL https://t.co/USNEyAM6Y6",FALSE,176,NA,2017-02-03 06:55:01,FALSE,NA,"827410041741443072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",82,FALSE,FALSE,NA,NA
"217","Student's $8.3M lawsuit alleges hazing incident cost him his eye  https://t.co/tKKZ5cWnGJ https://t.co/gL7PS9pgVG",FALSE,97,NA,2017-02-03 06:40:00,FALSE,NA,"827406264023920640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",57,FALSE,FALSE,NA,NA
"218","California snowpack heaviest since 1995 as drought eases further  https://t.co/Y3hl5bzugV https://t.co/XAV8aGgZAz",FALSE,492,NA,2017-02-03 06:25:00,FALSE,NA,"827402489179709440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",151,FALSE,FALSE,NA,NA
"219","Suicide wave grips Columbia University  https://t.co/huG7zC30p0 via @nypost https://t.co/GxM04Yt5Ek",FALSE,159,NA,2017-02-03 06:10:00,FALSE,NA,"827398715560169472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",101,FALSE,FALSE,NA,NA
"220","State lawmakers push bills to punish protesters who block traffic  https://t.co/Y2Tjf50XAn via @Liz_Llorente https://t.co/x2NIZOOy4U",FALSE,2344,NA,2017-02-03 05:55:00,FALSE,NA,"827394939835277312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",575,FALSE,FALSE,NA,NA
"221","Congress scraps Obama-era rules on coal mining, background checks  https://t.co/mO2Mnf6ybd https://t.co/iml3ChGY78",FALSE,1178,NA,2017-02-03 05:40:00,FALSE,NA,"827391165213396992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",293,FALSE,FALSE,NA,NA
"222","Madoff Victims' Recovery Tops $9.7 Billion with New Payout   https://t.co/frXFXkaRci https://t.co/FY3Uq71i9o",FALSE,225,NA,2017-02-03 05:40:00,FALSE,NA,"827391165045563392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",90,FALSE,FALSE,NA,NA
"223","Mom dedicates life to honoring soldier son who helped 60 people through organ donation  https://t.co/Kw9IsYfPKI via… https://t.co/ZeCDYsgYss",FALSE,1366,NA,2017-02-03 05:25:00,TRUE,NA,"827387390205386752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",273,FALSE,FALSE,NA,NA
"224","Tactical gear to tailgate in style this Super Bowl  https://t.co/2o6db6oIgm via @allison_barrie https://t.co/eYeJjdOlrB",FALSE,208,NA,2017-02-03 05:10:00,FALSE,NA,"827383615881347072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",68,FALSE,FALSE,NA,NA
"225","Pelosi calls Trump's chief strategist a 'white supremacist'  https://t.co/XBXhoaAFuO https://t.co/04SRBlhr0h",FALSE,586,NA,2017-02-03 04:55:00,FALSE,NA,"827379840852566016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",298,FALSE,FALSE,NA,NA
"226","Iraq's 'Marsh Arabs' look to restore once-lost culture with help from US scientists  https://t.co/3GnMXYsfBY via… https://t.co/NGznBr6LHY",FALSE,196,NA,2017-02-03 04:40:00,TRUE,NA,"827376064984788992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",64,FALSE,FALSE,NA,NA
"227","Man indicted in shooting death of ex-NFL player Joe McKnight  https://t.co/xZA6lrsaDu https://t.co/72bZ0wKH9O",FALSE,263,NA,2017-02-03 04:25:00,FALSE,NA,"827372289859522560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",113,FALSE,FALSE,NA,NA
"228","Mississippi school district moves forward with desegregation plan  https://t.co/UF6ukJ2BAH via @WillieJames… https://t.co/vsA6BpXglK",FALSE,153,NA,2017-02-03 04:15:00,TRUE,NA,"827369773516234752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",57,FALSE,FALSE,NA,NA
"229","White House blasts ‘horrible’ Obama-era refugee deal with Australia – but may honor it  https://t.co/ifxpqPTlGZ https://t.co/rm1fwOKAKH",FALSE,901,NA,2017-02-03 04:06:00,FALSE,NA,"827367509485510656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",210,FALSE,FALSE,NA,NA
"230","Watch @seanhannity from Houston on Friday at 10p ET as #Hannity gears up for the #SuperBowl https://t.co/1YOJwfrQEg",FALSE,225,NA,2017-02-03 04:03:19,FALSE,NA,"827366833984565248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",47,FALSE,FALSE,NA,NA
"231",".@seanhannity: QUESTION OF THE DAY: Do you think @BarackObama &amp; @HillaryClinton should condemn the violent left-win… https://t.co/MEXnId0yKh",FALSE,2541,NA,2017-02-03 04:00:57,TRUE,NA,"827366239525826561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",364,FALSE,FALSE,NA,NA
"232",".@LouDobbs on @POTUS critics: “These are the very same people who created the mess that he’s trying to fix.”… https://t.co/z1mxjJjNuz",FALSE,1558,NA,2017-02-03 03:59:42,TRUE,NA,"827365921744379904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",446,FALSE,FALSE,NA,NA
"233",".@IngrahamAngle on protesters: ""They’re going to act out &amp; have their temper tantrums b/c that’s what they do. The… https://t.co/IHgTFml3qz",FALSE,3748,NA,2017-02-03 03:57:42,TRUE,NA,"827365419149250560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",837,FALSE,FALSE,NA,NA
"234","”The executive orders that he signed, rolling back an avalanche of red tape and regulation is just a start.” - @VP… https://t.co/lKikVrJ7XN",FALSE,2549,NA,2017-02-03 03:49:10,TRUE,NA,"827363270558261248",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",559,FALSE,FALSE,NA,NA
"235",".@VP on @POTUS talks w/ world leaders: He’s speaking the way he always does: Respectfully, firmly, directly...I thi… https://t.co/A2GqNgDI61",FALSE,2084,NA,2017-02-03 03:39:11,TRUE,NA,"827360761940942848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",353,FALSE,FALSE,NA,NA
"236",".@VP: ""In many respects, the last eight years the U.S. abdicated leadership on the world stage in one region after… https://t.co/b78fjQ8izL",FALSE,1190,NA,2017-02-03 03:38:23,TRUE,NA,"827360558466924544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",271,FALSE,FALSE,NA,NA
"237",".@VP: ""I think the American people have a president that is candid with them and candid with the world.” #Hannity https://t.co/bSX2tA40OP",FALSE,1634,NA,2017-02-03 03:37:12,FALSE,NA,"827360259434020864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",328,FALSE,FALSE,NA,NA
"238",".@VP: We’re going to bring forward…the kind of [Obamacare] replacement that will harness the power of the free mark… https://t.co/joeVZlnqlS",FALSE,1309,NA,2017-02-03 03:36:07,TRUE,NA,"827359989928976384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",230,FALSE,FALSE,NA,NA
"239",".@VP: ""We are absolutely committed to follow through on @POTUS’s directive to repeal &amp; replace #Obamacare."" #Hannity https://t.co/jm9YiYgN9h",FALSE,1217,NA,2017-02-03 03:34:54,FALSE,NA,"827359680146132997",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",271,FALSE,FALSE,NA,NA
"240",".@VP: “We want people who come to this country because they love the ideals of America, they love our commitment to… https://t.co/vZNIqK0iSK",FALSE,1643,NA,2017-02-03 03:33:43,TRUE,NA,"827359383298383872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",362,FALSE,FALSE,NA,NA
"241",".@VP: “I think what people...welcome in @POTUS is a clear-eyed look at the world, a recognition of the threat of ra… https://t.co/dEz1YfVowW",FALSE,1596,NA,2017-02-03 03:32:26,TRUE,NA,"827359060911611904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",301,FALSE,FALSE,NA,NA
"242",".@VP: “We live in very dangerous times.” #Hannity https://t.co/kvHuyXnGI4",FALSE,1414,NA,2017-02-03 03:27:48,FALSE,NA,"827357896027566081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",241,FALSE,FALSE,NA,NA
"243",".@VP: “@POTUS has a lot of priorities, but his #1 priority is the safety &amp; security of the American people.”… https://t.co/5fxGjSn8We",FALSE,1408,NA,2017-02-03 03:26:45,TRUE,NA,"827357632054824965",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",304,FALSE,FALSE,NA,NA
"244",".@GovAbbott: “The Trump administration is making clear: you come to the border, you will not be allowed to cross.”… https://t.co/2gsJwIQjpc",FALSE,3269,NA,2017-02-03 01:38:40,TRUE,NA,"827330432798699521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",884,FALSE,FALSE,NA,NA
"245",".@oreillyfactor: The left has no solution for radical Islamic terror
https://t.co/4yncwxdmMF",FALSE,1482,NA,2017-02-03 01:35:52,FALSE,NA,"827329728273084416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",348,FALSE,FALSE,NA,NA
"246",".@GovAbbott: “Yesterday, I withheld more than $1.5M in gov’t grants from the governor’s office to the Travis County… https://t.co/bjsV8QwbGJ",FALSE,3936,NA,2017-02-03 01:34:22,TRUE,NA,"827329350274007041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1030,FALSE,FALSE,NA,NA
"247",".@GovAbbott: “Texas is not going to tolerate any sanctuary city policies.” #oreillyfactor https://t.co/MpfnX6saY3",FALSE,5289,NA,2017-02-03 01:32:57,FALSE,NA,"827328990553706496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1386,FALSE,FALSE,NA,NA
"248","Programming Note: Milo Yiannopoulos joins @TuckerCarlson to speak out about last night's violent UC Berkeley protes… https://t.co/34QlqugmsW",FALSE,2883,NA,2017-02-03 01:31:26,TRUE,NA,"827328611673796608",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",761,FALSE,FALSE,NA,NA
"249",".@JudgeJeanine: “It’s time to demand an end to these criminal enclaves…” #oreillyfactor https://t.co/uYPaqXs9Kw",FALSE,2762,NA,2017-02-03 01:30:37,FALSE,NA,"827328406429786112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",598,FALSE,FALSE,NA,NA
"250",".@JudgeJeanine: @BilldeBlasio has made a decision that if you’re illegal &amp; you want to commit a crime in NYC we’re… https://t.co/WVafV5h0fh",FALSE,2370,NA,2017-02-03 01:27:09,TRUE,NA,"827327534882758656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",878,FALSE,FALSE,NA,NA
"251",".@GovChristie on @SenatorSessions: “He’s a very good man, honest man.” #oreillyfactor https://t.co/HYMJ4AUUf0",FALSE,2124,NA,2017-02-03 01:20:14,FALSE,NA,"827325792057167873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",359,FALSE,FALSE,NA,NA
"252",".@GovChristie: “I have a great relationship with @POTUS. We still talk on a regular basis.” #oreillyfactor https://t.co/rWR3ejbhjw",FALSE,796,NA,2017-02-03 01:18:53,FALSE,NA,"827325451945312258",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",99,FALSE,FALSE,NA,NA
"253",".@GovChristie: “I’m not working for [@POTUS] because I didn’t get offered something that made me want to resign as… https://t.co/RBR7ZkIf5t",FALSE,537,NA,2017-02-03 01:18:29,TRUE,NA,"827325350149554177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",86,FALSE,FALSE,NA,NA
"254",".@GillianHTurner: ""Some of the countries on this list, we actually need their help in fighting ISIS and they’re now… https://t.co/gYPxQ1jdqD",FALSE,313,NA,2017-02-03 01:16:51,TRUE,NA,"827324941125218304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",121,FALSE,FALSE,NA,NA
"255",".@NileGardiner: “ISIS is using the refugee flow in order to infiltrate Europe. It will attempt to infiltrate the US… https://t.co/8vyZTM9P6z",FALSE,1556,NA,2017-02-03 01:15:14,TRUE,NA,"827324532490924032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",642,FALSE,FALSE,NA,NA
"256",".@NileGardiner: “I think this executive order is designed to protect the American people, to make America safer and… https://t.co/Y8i9CEKBhK",FALSE,1340,NA,2017-02-03 01:14:22,TRUE,NA,"827324315934851076",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",278,FALSE,FALSE,NA,NA
"257",".@oreillyfactor: There is no solution on the left. It’s simply accepting the jihad and the chaotic world that stems… https://t.co/Zx6S3WhzP9",FALSE,1193,NA,2017-02-03 01:11:25,TRUE,NA,"827323574662868992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",372,FALSE,FALSE,NA,NA
"258",".@oreillyfactor: It’s clear that the soft approach President Obama took to terrorism is now completely reversed by… https://t.co/yIoWPpRZx9",FALSE,1907,NA,2017-02-03 01:10:14,TRUE,NA,"827323276074504192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",337,FALSE,FALSE,NA,NA
"259",".@oreillyfactor: The left does not want Islamic terrorism to be identified. I still don’t understand that. Reality… https://t.co/bbbhzBg4XT",FALSE,1883,NA,2017-02-03 01:08:48,TRUE,NA,"827322914907238401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",484,FALSE,FALSE,NA,NA
"260",".@oreillyfactor: The Trump administration should have explained exactly why it chose the 7 countries affected by th… https://t.co/MwuTImMP1k",FALSE,515,NA,2017-02-03 01:07:07,TRUE,NA,"827322489969704962",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",88,FALSE,FALSE,NA,NA
"261",".@oreillyfactor: “The left’s overreaction branding it as anti-Muslim and anti-immigrant is predictable.”… https://t.co/StFsgdcump",FALSE,858,NA,2017-02-03 01:06:12,TRUE,NA,"827322259744358401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",183,FALSE,FALSE,NA,NA
"262","WATCH: @marthamaccallum talks with 3 key female staffers on life inside the @WhiteHouse. #First100 https://t.co/lQJhDqWC5S",FALSE,686,NA,2017-02-03 01:05:33,FALSE,NA,"827322096288083968",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",176,FALSE,FALSE,NA,NA
"263",".@GovMikeHuckabee: “If you’re going to be in the USA, everybody ought to have the same freedoms, the same capabilit… https://t.co/rJJpD7B16e",FALSE,851,NA,2017-02-03 00:51:50,TRUE,NA,"827318645042847744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",162,FALSE,FALSE,NA,NA
"264",".@benshapiro: “There is a mentality that suggests that speech you don’t like is some sort of violence.” #First100 https://t.co/6Yn94Y1o1G",FALSE,2158,NA,2017-02-03 00:33:28,FALSE,NA,"827314021321805828",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",818,FALSE,FALSE,NA,NA
"265",".@Richardafowler: “I think those who rioted, they’re wrong, and I think they don’t represent the broader progressiv… https://t.co/D0LODDpn5G",FALSE,723,NA,2017-02-03 00:31:06,TRUE,NA,"827313425650950144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",138,FALSE,FALSE,NA,NA
"266",".@Richardafowler: “I think what we saw last night was devastating.” #First100 https://t.co/bOzbe0Gm6I",FALSE,934,NA,2017-02-03 00:29:00,FALSE,NA,"827312900855435265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",193,FALSE,FALSE,NA,NA
"267",".@AriFleischer: “This is what I just find the press going too far to paint people they don’t like negative.”… https://t.co/JapFLdLJI9",FALSE,951,NA,2017-02-03 00:20:55,TRUE,NA,"827310865024163842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",253,FALSE,FALSE,NA,NA
"268",".@marcthiessen: “We need to get tough on our enemies and start supporting our allies.” #First100 https://t.co/QbIb4mz9VS",FALSE,1377,NA,2017-02-03 00:11:51,FALSE,NA,"827308582228082688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",258,FALSE,FALSE,NA,NA
"269","JUST IN: President @realDonaldTrump tells Israel existence of settlements is not impediment to peace. #First100 https://t.co/mvz4y5whQ9",FALSE,1159,NA,2017-02-03 00:09:48,FALSE,NA,"827308065695281153",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",334,FALSE,FALSE,NA,NA
"270",".@SpeakerRyan: “I think the last administration appeased Iran far too much.” #First100 https://t.co/OC1ZQ3EEjD",FALSE,2525,NA,2017-02-03 00:04:03,FALSE,NA,"827306621328060417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",451,FALSE,FALSE,NA,NA
"271",".@WhiteHouse to impose Iran sanctions as soon as tomorrow. #First100 https://t.co/qlMCixCmCw",FALSE,1860,NA,2017-02-03 00:02:40,FALSE,NA,"827306272840114176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",485,FALSE,FALSE,NA,NA
"272",".@MZHemingway: ""The case has never been made to the American people of why we would be taking refugees from Austral… https://t.co/j4KW23kSbN",FALSE,1493,NA,2017-02-02 23:45:36,TRUE,NA,"827301976920690688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",464,FALSE,FALSE,NA,NA
"273",".@POTUS's tax plan. #SpecialReport https://t.co/WTbgc2CSAX",FALSE,867,NA,2017-02-02 23:37:15,FALSE,NA,"827299877545721856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",272,FALSE,FALSE,NA,NA
"274",".@govsambrownback: ""The first duty of the United States govt is to provide for the safety &amp; security of the America… https://t.co/kLnjD6qp0r",FALSE,1707,NA,2017-02-02 23:29:00,TRUE,NA,"827297800635482112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",329,FALSE,FALSE,NA,NA
"275",".@govsambrownback: ""[Judge Gorsuch] is a man that deserves to be on the United States Supreme Court."" #SpecialReport https://t.co/6VlYZgabSH",FALSE,1352,NA,2017-02-02 23:27:58,FALSE,NA,"827297538260758529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",219,FALSE,FALSE,NA,NA
"276","Secretary Kelly expects wall to be built within two years. #SpecialReport https://t.co/wXnwI9iOms",FALSE,2611,NA,2017-02-02 23:25:32,FALSE,NA,"827296927779782656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",470,FALSE,FALSE,NA,NA
"277",".@SpeakerRyan on @POTUS's Frequent Tweets: 'They're Growing on Me'
https://t.co/dFnud9UPV7",FALSE,1924,NA,2017-02-02 23:21:46,FALSE,NA,"827295980513087489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",353,FALSE,FALSE,NA,NA
"278",".@tedcruz: ""My hope is that my Democratic colleagues will put aside the partisan anger of their base and instead vo… https://t.co/yZXztMK4Dt",FALSE,2959,NA,2017-02-02 23:13:34,TRUE,NA,"827293913669128192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",493,FALSE,FALSE,NA,NA
"279","James Mattis to South Korea: ""We intend to be shoulder to shoulder with you."" #SpecialReport https://t.co/iS7ryxXfLj",FALSE,2102,NA,2017-02-02 23:06:32,FALSE,NA,"827292147120558088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",432,FALSE,FALSE,NA,NA
"280",".@johnrobertsFox: ""It is the first punitive action that the newly-minted Trump Admin. has taken against another cou… https://t.co/ShfLA4M1lX",FALSE,738,NA,2017-02-02 23:02:11,TRUE,NA,"827291052642037760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",153,FALSE,FALSE,NA,NA
